x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,class_label
-1.776744535,-3.772174316,-1.869416208,-1.69216042,-2.468568336,-0.84366464,-1.433760933,-3.818582922,-1.674743707,-1.890607831,-2.713903639,-2.403964531,-3.138922061,-2.631388783,-2.790154454,-3.221583808,0
1.459279431,2.41722334,1.425688058,2.464445313,2.457432088,0.933109315,2.18209641,1.746449738,2.869721761,1.835013622,2.600471866,1.50670994,2.364568196,3.202944942,1.892697759,4.28899184,1
2.474244985,2.854383412,2.199708088,2.708484492,3.451136213,2.684448468,2.448597489,3.122931742,3.911482802,3.503412073,3.876989154,2.643692897,1.864974629,2.113191086,1.98206372,1.19042042,1
2.759338935,1.869472228,1.639861574,2.165136232,3.225773963,2.576897139,1.412015151,1.788492242,2.95701291,2.079552447,3.194369711,2.806901777,2.243845426,1.428878185,1.999728994,1.876717771,1
-2.748474529,-3.286736548,-1.228397697,-2.637314783,-3.30396179,-2.068521459,-3.096326946,-1.821202495,-3.479688372,-2.359598368,-2.729039213,-1.832530921,-2.84888811,-2.277033092,-3.559848271,-1.968789111,1
-3.068937807,-2.466267636,-2.561930757,-3.111777453,-1.869522105,-2.152778966,-2.638244297,-2.237812656,-3.533222456,-3.901606697,-1.579248111,-2.063438066,-2.639438741,-2.281768759,-2.587719193,-1.65242158,1
2.508042895,2.396948042,1.933245438,2.180249288,2.210556223,1.883285182,2.50354188,2.936337965,2.003376887,2.230680856,2.114830945,2.814456064,3.206128522,3.217261274,3.081820464,2.774370214,1
-2.06618,-2.805961808,-1.976978985,-3.43201806,-3.045407932,-2.419721612,-2.778457854,-2.374877386,-2.897330494,-1.945100448,-2.987365697,-3.468983637,-2.29048972,-0.764950248,-2.934471795,-2.543658683,1
-2.114914275,-1.448337369,-2.935570135,-1.879352084,-3.088732706,-2.1617603,-2.45564159,-2.682856845,-3.533129454,-2.045547025,-1.870175279,-3.58300187,-1.92819142,-1.359728915,-2.592675513,-2.607234734,1
-2.658248926,-2.686548263,-2.210925204,-2.651409941,-3.219104176,-1.820331365,-2.859118603,-2.065675103,-2.454941292,-2.125319385,-2.058806677,-2.931064707,-3.118963701,-4.118828791,-1.479811241,-2.020843602,1
-1.324222168,-1.455510762,-2.042838552,-2.93548182,-3.917090696,-3.123449115,-2.957502994,-2.465200334,-1.516160007,-3.132798192,-0.834148508,-1.089913117,-3.225398621,-2.484531638,-1.321604713,-2.269115561,1
2.269307136,3.32492048,1.025388636,2.766435386,2.581295856,2.679611028,2.7585159,1.476417288,3.180395767,2.472725933,2.57881645,2.434165678,3.369322566,1.965082477,2.69444145,1.893384131,1
-2.379976234,-1.148656533,-3.337559274,-1.410942735,-3.042994045,-2.325295091,-1.512630493,-2.710501702,-3.146222566,-3.308984298,-1.926423935,-2.142723767,-2.969009198,-2.11167643,-2.196055997,-2.404126216,1
2.182750974,3.106615974,2.00697147,2.461693504,2.416682234,3.944799957,2.542829836,1.684509327,2.660405749,2.684567054,3.24954386,2.747744496,3.351638812,1.732043775,1.514307941,2.388092212,1
-3.067472845,-1.708329515,-2.021546634,-1.572826137,-2.938746472,-1.761532155,-2.3607457,-2.913967431,-2.109932933,-2.502927915,-2.43878749,-1.975128381,-1.823337559,-2.195902559,-2.897332547,-1.565132625,0
-3.477867086,-4.327224753,2.72474759,0.586426783,-5.940462929,4.973601464,-3.987784259,-4.886967288,5.249830883,-1.092242299,-3.515166365,-4.73449311,4.022770095,4.12805966,-1.417755802,-3.472320057,1
5.265501407,-5.65693849,-1.397145438,-0.638039184,3.697684327,-2.617193513,4.870948974,-5.740006515,-3.890854174,-2.920323086,-2.827677819,-3.256099627,0.521033582,-2.034045928,0.887975096,-0.203704619,1
1.704241372,2.216120026,2.879910584,1.736648979,3.829852987,2.661434058,2.523454583,2.447310765,2.837082491,1.486228298,1.071294052,2.607149768,2.11718547,1.472864195,2.788377641,3.707528317,1
-1.779740497,-2.941017989,-2.611691986,-2.54719638,-1.57272265,-3.80874591,-1.203071127,-2.272177766,-2.646699179,-3.208568067,-2.289604382,-2.129622737,-0.461592342,-2.279488844,-2.265637736,-2.330699659,1
-2.185979882,-2.337440386,-3.159163623,-3.070774902,-3.257859858,-2.680821194,-2.479652242,-1.791383056,-1.508300629,-2.427753866,-2.865950283,-1.86346676,-1.560621707,-2.722795478,-1.817426825,-3.111445669,1
-2.768580882,-2.40031703,-2.586895166,-2.776046265,-3.478999624,-2.541808113,-3.040358569,-3.682329231,-2.760487704,-1.962397785,-2.883451372,-2.218679112,-2.182748022,-2.116198544,-3.056590617,-2.694918854,1
3.913927703,5.896030486,4.507945968,2.343608632,-3.142485641,-1.751082845,3.637538864,0.548582596,1.676310769,-5.081826166,-2.045481732,0.393421066,3.796706921,3.924697936,3.731345217,3.291054232,1
0.970246474,2.983122115,2.614472221,1.444698707,3.332136296,3.228827386,2.829881515,1.928486604,3.15794342,2.179876369,3.101183474,3.273077092,3.098981023,1.435404337,2.510132367,2.888487456,1
1.251431469,3.676234622,1.683572641,1.505802307,3.400767157,3.33982641,1.521751329,4.840168139,2.95195912,1.696050578,3.246241314,3.011183286,2.095798614,2.625960791,2.944543407,2.683606634,1
-2.472450476,-2.90019695,-1.724473387,-1.409582999,-2.407969983,-2.070973749,-2.19561658,-3.127167533,-2.890680969,-4.088472808,-2.781252017,-2.484709442,-1.627233777,-2.463308997,-3.570099259,-2.319828767,1
2.624004891,2.666323442,2.908114409,2.037277621,2.294939058,1.880406643,2.263664163,4.16938803,2.785265383,3.542360162,2.896370689,2.575097404,2.524871051,3.644468142,1.932495425,2.669502076,1
-2.634404507,-2.299159198,-3.114547874,-2.110955632,-2.608348759,-2.194546884,-3.70129644,-2.82580043,-2.804317781,-1.964176093,-2.417155143,-3.455984438,-1.947789402,-2.940390706,-2.166374972,-3.786514562,1
2.772680459,3.915931361,3.007883933,2.181932797,2.091099738,2.877320598,2.011123188,2.322698792,2.904458627,2.456297434,2.448701881,2.438766825,3.142072561,1.436649503,2.387842016,3.899567018,1
2.070439175,1.722722922,2.843999053,3.11923336,1.99416614,2.079215349,1.981193498,1.083698049,2.350576414,3.126977336,2.297312121,2.178041152,2.140290346,2.63053828,0.863340096,2.262011731,1
-3.015030205,-2.351380449,-1.573931663,-3.410904479,-2.140310956,-3.044218987,-1.431538392,-2.439359214,-2.003547052,-2.722440855,-3.034726272,-2.207371083,-1.643543196,-3.180832111,-3.003649014,-2.584853372,1
-1.258735777,-2.36479178,-2.831525955,-2.009983558,-2.412838076,-2.1559281,-2.822976547,-2.585139493,-2.214532259,-2.744315872,-1.587213767,-2.708873121,-1.997235359,-3.167861553,-1.359794958,-3.687093481,1
2.229634019,2.002780565,3.03033322,1.155408886,1.307146628,2.622134789,3.254046133,3.434904873,3.008725467,1.624146141,3.27236083,2.269759193,2.348816443,2.503920401,2.22205794,2.111365699,1
1.879716799,1.353159394,1.249321997,3.874608988,1.634000735,3.120400876,2.888455295,2.147356686,2.643475812,2.944407279,2.77211327,2.479935639,2.159367456,3.294007406,2.10644845,1.320686518,1
-3.267726556,-1.863513522,-1.564263188,-1.744627475,-2.091808589,-1.725727919,-1.904711,-2.263454826,-2.488222351,-1.500225797,-2.85596506,-2.680966133,-2.158549726,-2.027634827,-2.561308358,-3.150570797,0
3.478453031,2.744850255,1.860154157,1.24606868,2.700557999,3.159184586,1.902606356,2.301817087,2.459333244,2.744015747,1.668991637,1.411589748,1.821261848,1.799370222,3.69659173,1.616669234,1
2.564508302,1.279573586,1.091415917,3.296728832,3.719993903,3.108463858,2.010142827,2.138742238,1.672415098,2.230315941,1.119371967,1.986216241,3.067671144,3.093676437,1.144895321,1.558382149,1
-3.190015867,-2.797391391,-1.056586751,-2.985284876,-2.728098865,-2.611743975,-2.504070022,-2.329545939,-1.76497888,-3.390236519,-3.175522572,-1.779115769,-0.595335558,-2.67298869,-2.691087444,-3.526277951,1
1.704147751,1.759654818,2.585780841,2.681082363,1.3729181,2.071656521,1.41825649,2.255184268,2.303549842,2.275292579,2.515954514,1.680660079,2.217875169,3.054475524,2.565545058,1.531708064,1
2.64225239,1.836597737,1.614938946,2.9137742,2.959603775,2.293041258,2.610716967,2.343115765,3.565929493,2.89364658,2.942053161,3.017023365,1.276148755,2.960784749,2.525609894,2.139343481,1
-0.885743943,-2.146102217,-0.558943171,-2.940962822,-2.223103643,-2.992601526,-3.317600249,-2.491681436,-3.755723717,-3.205644159,-1.415121262,-2.43315367,-3.442700476,-3.534011096,-1.311934217,-1.859978894,1
-3.78092683,2.53589343,1.013995015,-4.642351828,3.988133587,2.055757418,-3.71873686,3.808614338,5.664479485,3.467523367,-3.949228243,5.47575797,-1.944609111,3.001379758,5.693616981,4.299107655,1
-0.576398995,-3.183327766,-2.725185215,-2.588915463,-2.532278352,-2.534504969,-3.53460347,-2.659176917,-1.516361342,-1.309772286,-1.717528212,-2.186764713,-1.483645356,-2.047812923,-2.497440468,-3.675313693,1
-2.634983196,-1.132239736,-3.158331945,-3.673150519,-3.910905711,-2.340013054,-1.996479267,-3.323281473,-1.18213158,-1.729028971,-3.267783351,-3.424733978,-2.641963383,-3.212379656,-1.496998239,-1.404609739,1
-2.442619063,-1.527079571,-1.524074984,-3.34649701,-1.824619903,-3.458256704,-2.276768731,-2.385966539,-2.298968267,-3.502573775,-2.498056464,-1.670828333,-2.628966171,-2.119262063,-2.318770935,-2.263248323,1
-3.327208545,-5.67828339,5.447753972,1.758195288,-5.539842784,1.323228124,5.542162096,-2.233342888,0.667936516,-1.05507357,4.891521263,2.388216497,3.115045441,3.667847983,-4.121551844,3.846675743,0
-1.807840989,-2.31673779,-0.862442269,-3.151769426,-2.303745322,-1.999519206,-2.505062413,-1.777687436,-1.707468688,-2.413515461,-1.250179009,-2.145445086,-3.271862227,-2.8629125,-2.962347691,-1.936507259,1
0.708347742,2.23511684,2.873362253,2.299144453,1.827297234,2.226753722,2.298085546,2.658872374,3.46171906,1.229483424,4.481751927,1.802229605,2.669172968,2.559776275,2.036671665,1.379488501,1
-2.24503834,-2.712286842,-2.174428941,-1.341760924,-2.786025807,-1.467825036,-3.905724696,-2.970430463,-1.773214106,-2.08994551,-1.704848859,-0.219660945,-2.414007521,-2.717421045,-3.506893248,-2.674381776,1
1.891913336,3.276981092,2.43312726,2.630776481,3.423786426,3.54332814,2.444982996,3.028488438,3.392761209,2.089277114,2.636899753,2.369512094,2.481142369,2.91126356,2.379775437,3.074061847,1
-2.092042118,-1.759422179,-2.323276307,-2.073449908,-3.064615664,-2.421372515,-1.921915395,-1.70449687,-2.96672286,-3.206493067,-1.968651427,-2.427456021,-1.045521108,-3.262390069,-1.322900602,-2.158709206,1
-1.840020161,-1.943992459,-2.55321692,-3.071714618,-1.852454064,-2.070996888,-2.723494632,-2.921829184,-3.917657989,-2.003243377,-2.636744903,-2.198307459,-2.580881102,-2.733760112,-1.797801466,-1.653829063,1
-2.316199351,-2.898411073,-3.551688044,-2.915548819,-4.846266541,-2.050829593,-2.061410606,-1.448902293,-1.115530863,-3.130157553,-2.871848953,-2.908837161,-2.942414883,-3.238612527,-2.406860593,-2.132508685,1
-3.270206698,-3.485881946,4.875022983,0.512563843,5.206696081,-3.999980259,4.011383435,1.75193665,0.238229923,-1.149949067,4.39175777,2.573196761,4.785303024,-2.323092874,-0.710426058,-2.252446761,1
-2.207800406,-1.201857143,-2.692418463,-1.54963341,-3.06443128,-1.924295308,-3.154508913,-1.479305944,-2.979644466,-2.484321627,-1.187156474,-2.319022344,-3.803553545,-2.304067169,-1.582845283,-3.781771741,1
1.568999506,3.091211345,1.898336461,3.172305224,2.307941407,3.822018862,3.247222362,2.614090886,2.591792535,2.268245266,2.858535847,2.231285755,3.168040935,2.543717661,1.507487331,3.8649662,1
-2.881380848,-1.043615457,-1.185027366,-2.149861868,-2.281678911,-3.234478498,-1.169890162,-1.693159746,-2.7552195,-3.285902225,-2.492702466,-1.739005769,-3.351511785,-2.899189198,-3.934869615,-2.687560204,1
2.920405666,2.035978176,2.183025952,2.58188708,1.457308907,3.64068203,1.98711991,3.117342768,3.412376169,2.144850363,2.607590613,1.640989015,1.88656288,2.392679687,2.138494635,-0.477795756,1
-0.992626833,-2.544561907,-1.698297006,-2.017502878,-3.382363611,-1.242349632,-2.096306319,-1.56740535,-1.526300456,-1.775632275,-1.627135361,-2.084759411,-0.988643706,-2.985303889,-2.761555676,-3.392848778,1
-2.148262097,-3.713053072,-2.622108049,-2.945905808,-1.824656787,-1.964783293,-2.042662005,-1.768083545,-1.962998592,-3.011407092,-1.08719548,-1.672890105,-2.916432282,-3.351352327,-2.880012174,-3.234719661,1
2.298786349,1.963166851,3.992916697,3.499093051,2.521774792,2.380092018,2.947219805,2.42009457,1.891195207,1.135781922,2.481321329,2.519794266,2.870895365,2.364650881,2.78244959,3.280096034,1
0.55150727,2.960708682,1.947880516,2.848910789,1.480691629,1.892921966,2.821124229,2.838328767,2.033867869,3.038174217,3.354942229,1.689782637,3.51217145,2.498810409,1.698439919,1.053718784,1
2.056791686,1.672124713,2.510641338,2.928727012,1.824220291,2.016069208,2.187966468,2.798912586,2.4106286,1.91515316,2.038776795,2.173334749,1.643878639,1.662304712,2.069357876,2.936062223,0
-2.752361109,-1.828199406,-2.449386693,-2.292289989,-1.760039143,-3.645188193,-2.871680007,-2.07301443,-2.316192684,-2.234941662,-1.898564918,-3.841537206,-2.083389266,-3.678664911,-2.313865751,-1.398297266,1
3.255330996,2.212096651,1.91905622,3.106176391,3.276032235,2.473336267,2.24735223,3.476444549,3.137948165,2.138380808,1.879500614,0.874180165,2.528672844,3.067312641,2.695677957,1.403041677,1
3.681489294,2.035499334,1.101049052,2.899261989,1.732019986,2.120747084,2.352596087,1.886639923,2.210340511,2.6412518,3.274980035,2.339982009,2.180338179,3.10675803,2.194809032,1.695251159,1
-2.787901345,-2.252329902,-2.182944871,-3.540513805,-2.435250118,-1.939915337,-3.159171899,-3.190022402,-1.213686373,-1.35952656,-4.086153643,-2.672380514,-1.428786852,-2.522115738,-2.520572957,-3.349081338,1
-2.809164659,-1.842080312,-2.591378624,-2.566578006,-2.760737682,-1.497700074,-2.197071552,-2.449076378,-3.873488649,-2.207783556,-1.828814772,-2.130981803,-2.457614235,-1.894406867,-2.473004157,-2.777816444,1
2.000825544,1.8669383,0.714860313,2.715887192,2.560587255,2.30519586,2.462196156,2.0502409,2.425418774,1.682721031,1.590519032,1.363171752,2.615960806,2.500898706,2.312500253,2.664016767,1
-2.371637685,-2.307781709,-2.434970428,-2.258446141,-2.35010058,-2.260867342,-1.705021005,-2.79999748,-1.455896659,-1.400111297,-2.389294191,-1.711061055,-2.296622096,-2.168449505,-2.120252303,-1.968904363,1
-1.721681679,-2.75160327,-1.991192952,-1.737700673,-2.918797042,-2.363354211,-1.389729696,-2.873142777,-2.483505287,-4.293568799,-1.644291065,-3.551079313,-2.508124368,-2.569105697,-2.488002126,-3.137777613,1
-3.893942277,2.486136372,0.681689932,4.88212351,4.260031971,-0.644483104,3.986670849,0.114140358,-5.98563928,2.200625821,1.91292292,5.732331734,-1.163692324,-4.946180514,-3.805163703,-1.576688663,1
-2.748484319,-2.784549096,-2.73250376,-2.724403062,-2.636211551,-2.367878931,-2.233074253,-1.946139286,-0.715394044,-3.784268156,-2.341812284,-2.917122028,-2.992244853,-2.665576957,-1.983039787,-3.068624143,1
-1.495951682,-2.598708441,-1.710712546,-3.473048346,-2.10927191,-2.865916584,-2.774770956,-3.194672803,-2.386963085,-2.632448062,-2.943260358,-2.30715724,-1.73717586,-3.165833316,-0.921184598,-2.264004977,1
2.575386045,1.578132728,3.785142396,3.056856261,1.70699859,2.472931872,1.874027961,1.652132867,1.019922175,3.067203997,2.777240285,2.722221547,1.24191542,2.674930846,1.00902855,1.5245894,1
-3.348468558,-2.445081206,-2.503485464,-4.278456318,-2.2474111,-2.894980762,-3.071753787,-3.836620027,-2.995219666,-3.036206247,-1.927581312,-2.211025253,-1.797804225,-2.466956354,-2.3190219,-2.554267763,1
-2.247754588,-2.257901731,-2.32975936,-1.975274241,-0.789248881,-2.35663948,-1.415340266,-1.910135995,-1.8228968,-3.541714966,-2.552873743,-2.78229998,-2.655619119,-3.037546097,-2.306648036,-1.250683742,1
-2.48211923,-4.227781593,-3.558651236,-2.637192193,-2.327305426,-3.243601722,-2.881070501,-1.991313001,-1.369948468,-2.814510062,-1.461666595,-2.340673426,-2.676643649,-2.591763349,-1.589116391,-2.648235386,1
2.446548387,2.909469693,2.210098452,2.641667353,1.617098411,3.426090407,1.342330505,2.692662159,2.616822634,2.704028056,2.052630633,0.88147307,1.191882548,3.008071725,2.722345929,2.944810668,1
-2.5033411,-1.933838402,-1.724869597,-2.550810047,-1.712551829,-3.014287336,-1.797762158,-2.207906345,-2.248086724,-1.901572781,-1.972236104,-1.463654292,-2.924459176,-2.190880672,-3.450328855,-2.293961012,1
2.874681359,1.443680377,2.72312466,0.952202014,2.637973443,2.203306568,2.131356345,2.647465838,1.571463137,2.042296534,3.158940366,2.014770884,2.22867179,0.777138979,3.355821274,1.295502327,1
2.112952395,3.561046214,2.160699338,2.104899479,2.180659446,2.741544514,3.004089307,1.86989092,2.791339627,0.997168449,2.396449321,2.992170613,1.825192512,4.056301848,2.004074558,2.880477626,1
1.265126139,3.437675337,1.668891739,3.206276463,1.574888927,2.631255821,3.076410424,1.750249283,3.223764122,1.758533918,2.439387766,3.054555594,2.360228171,2.822036659,3.258923102,2.785502767,1
-2.658128291,-3.568917941,-0.726458522,-1.947465723,-2.838712178,-2.619006598,-4.367292476,-2.152362705,-2.740777153,-2.291804603,-3.412201396,-1.294851278,-1.742994482,-2.571309195,-3.666247221,-2.590212279,1
-1.312542768,-1.319210974,-3.307292156,-2.243375415,-1.574855184,-2.770464044,-1.900085424,-2.514142373,-2.717293882,-2.139221996,-3.486465056,-3.634097141,-2.958131899,-2.040473146,-3.045176809,-2.532418977,1
-2.182026411,-1.827004841,-2.738672191,-2.562533833,-2.42620845,-3.169218768,-3.781270165,-2.082636911,-2.727708305,-2.411549541,-2.294742332,-2.302456068,-3.122531402,-1.854252471,-3.747666721,-1.95886422,1
-1.518451397,-2.346881458,-0.539360894,-1.758706066,-3.833770453,-2.487865673,-2.518141642,-2.172196327,-2.029239471,-2.998795184,-3.294749412,-4.140022918,-2.785287794,-2.434827185,-1.315128219,-2.404004389,1
-0.750205413,-1.763682302,2.904819555,-3.290359704,5.092760744,3.035367463,1.48601787,1.559232638,-4.793820411,1.029900483,2.84351951,2.029127883,-0.263781218,1.072935774,-0.741504101,5.041698825,1
-2.054542228,-2.315643498,-2.741232745,-2.722573788,-1.257551669,-1.964624414,-2.137814834,-2.478812887,-1.188877942,-2.343924681,-4.15104317,-1.188348542,-2.164755297,-1.31146897,-3.048137694,-2.312076678,1
3.343954557,2.174276339,3.17588309,1.316252752,2.561308522,2.510185059,2.995090546,3.226466477,1.051004377,1.880416436,2.555580976,3.708249336,2.859373101,1.794416638,1.397548244,2.32961985,1
2.991085582,1.841088797,2.442472589,3.731745907,1.797211128,2.07994687,1.801788564,1.491311197,2.99811085,2.210423105,2.199572986,3.542691341,3.406696496,2.654493328,2.298977847,1.513924841,1
-2.225877205,-3.601444266,-3.849056125,-1.14716104,-2.634609784,-3.131633166,-2.54362482,-3.343878236,-4.186712507,-2.948512063,-2.224372531,-2.501526648,-1.796961636,-3.621061112,-2.200190252,-1.640772452,1
-0.987247911,-2.184849091,-1.670673148,-3.248507447,-2.481604443,-3.063725211,-2.148006797,-2.922733292,-3.301205686,-3.485226358,-3.302282774,-2.678914513,-2.062198729,-2.725527529,-2.375027758,-2.102314895,1
2.065514304,2.005715091,1.767861191,2.553071931,3.485649729,2.884425901,3.101425188,1.906476511,2.406892834,1.946233104,1.421566758,3.536008957,1.210867025,1.381910883,1.299700199,3.325760278,1
-2.482426514,-2.761913911,-2.524791286,-2.087154609,-1.591372568,-2.047758478,-2.445937668,-2.474088469,-2.565627977,-2.303742289,-1.908531277,-0.530272912,-2.148443367,-1.866014915,-1.880937892,-2.896271654,1
-2.232904187,-2.594994005,-1.793596544,-2.820354466,-1.963309159,-2.132199884,-2.811147002,-2.601376977,-2.639699936,-2.284343396,-3.200287295,-2.35946339,-2.62806212,-2.472250533,-3.013378508,-1.531686552,1
-0.932139681,-2.478596435,-3.465146631,-3.637795235,-1.249969547,-3.059613284,-1.429893768,-4.11309939,-2.610177189,-3.017166036,-2.590977915,-0.993040332,-1.710333592,-2.568305957,-1.766257074,-1.811888432,1
2.144841638,2.294436307,3.088307914,1.380347452,3.012021772,3.153632294,2.2946738,2.206835213,2.365634978,1.661559684,2.626922555,3.244643157,3.705720051,2.739309719,2.595245146,1.83720277,1
-2.243609358,-1.328127866,-1.940049873,-2.372987873,-3.920004934,-3.364143441,-0.116017502,-2.709544335,-2.338275521,-0.970286838,-3.860701018,-3.073828408,-2.133975296,-3.235005243,-2.200604401,-1.286738949,1
-2.666492508,-3.468336945,-2.818298041,-3.363814511,-1.730259266,-1.654837862,-1.772751349,-2.299001505,-2.553646569,-2.82676336,-2.556124421,-2.534738068,-2.557730375,-3.103908534,-0.840837026,-2.189746143,1
2.902852163,2.350991019,1.933738994,2.074859052,2.444183613,2.278867483,2.439946033,2.537036465,3.792153767,1.916873304,2.79827209,1.84758434,3.113420539,2.34178951,1.664551398,4.052572946,1
1.631948899,2.538996315,1.282451122,1.615625979,1.916435104,3.621451758,4.140838937,3.399962217,2.645543283,2.570825575,2.486903065,2.410024528,2.550211743,3.082392531,2.583365807,2.30916635,1
2.82920884,3.436909602,2.453826332,2.342935411,3.239319841,2.011777572,2.849885689,3.632748668,2.711283397,3.23255878,1.232317287,1.659229734,1.776730953,2.19884152,2.524490604,2.642697611,1
-2.7153753,-1.950607426,-1.688238985,-2.240216752,-2.543796731,-2.510556246,-1.505283638,-2.728904233,-1.387568843,-2.166176475,-2.606915602,-2.025928518,-1.83771468,-1.824222542,-1.410380314,-2.77854941,1
2.674979884,0.323903457,3.068637519,2.053187743,2.460695695,1.347840646,2.217190904,2.94678301,1.402951196,2.176943586,2.838270859,1.907532959,2.753025476,2.412025083,3.258220865,1.917448087,1
-1.445372184,-2.966413996,-2.654291827,-2.887045236,-1.555059502,-1.490574838,-1.908955316,-2.138544796,-2.263738755,-3.650382607,-0.810946663,-3.112518362,-2.02415831,-2.69228757,-2.054622371,-2.197074636,1
-2.516956076,-3.235440899,-1.063170253,-1.525966194,-2.134924004,-2.427035607,-3.602897825,-2.308264672,-2.276505761,-2.380435648,-1.625550136,-2.355775803,-2.05544729,-1.873912844,-1.897793504,-2.296763597,1
2.551412599,3.715491088,1.696750256,1.006577865,1.776253258,1.713929184,2.835792821,2.476827816,2.40948966,2.322728416,2.498759772,1.461518295,2.761310196,1.215202924,1.919202485,1.82477058,1
-2.244486024,-1.759612905,-3.571774563,-2.573258783,-2.130989205,-3.363799348,-3.269342293,-2.074623123,-1.218692851,-3.160194212,-1.59283681,-2.363637225,-2.066083922,-1.890041874,-3.039778202,-2.337566373,1
-2.896433925,4.463373491,-3.475762635,4.727248215,-5.286642611,-3.208915056,4.362359704,2.449961341,-0.279155604,-5.7875752,-4.027535399,5.035143706,4.667380121,1.88327816,4.237185895,2.515720419,1
-3.301032054,-1.227064675,-3.15928641,-2.276972838,-2.615235342,-2.519571599,-2.670431144,-1.890059899,-2.633230375,-3.070323066,-2.514243097,-2.166356673,-3.554379807,-1.976948868,-1.787863363,-3.480262465,1
-3.350898454,-1.520415427,-2.153447721,-3.230043765,-1.331422412,-2.656050342,-3.008937547,-2.070724547,-2.898593371,-2.452879675,-1.541861934,-1.954965938,-1.557183457,-2.002060371,-2.202612457,-1.573196377,1
-2.847258096,-2.938884437,-1.04118719,-1.475547895,-1.697584799,-1.861250288,-3.121063103,-2.122228261,-3.306745365,-2.401940825,-3.097205563,-2.136444908,-2.610008813,-2.032058145,-2.716527464,-2.134173508,1
-1.792201177,-3.139215917,-3.189482058,-1.119048919,-2.745853236,-2.274968429,-3.42817841,-2.677557911,-3.560259353,-2.142265972,-3.111472223,-2.951609742,-2.32217711,-2.63707027,-2.848547554,-3.027150589,1
2.025668643,1.538575492,4.096076942,2.760560244,2.752066888,2.391913915,2.225744447,2.838235955,2.704093009,1.712914559,2.087481361,2.153730301,2.079898895,1.933381419,2.454354617,3.952390803,1
-3.039448979,-2.388255176,-3.146686701,-2.851659652,-1.783968325,-4.429128611,-1.923830925,-1.896216064,-2.08467965,-2.229200308,-2.37373995,-2.034710505,-2.18586062,-2.403848645,-2.14923976,-1.940287335,1
1.244720096,2.742876468,2.067519531,2.423117429,3.199266924,1.994256763,1.993493644,1.823797885,2.5498441,1.960751081,2.28082207,4.223881272,3.243355246,3.396589426,2.671770921,2.956475672,1
3.031490377,2.729721299,2.923320749,1.801133868,1.585992239,2.650945833,0.357104817,2.030402341,3.351124096,1.943248826,3.684414146,2.128913338,2.173033338,2.009758418,2.968704461,3.670730377,1
4.031295237,1.498007524,2.308714863,1.976964705,1.628565388,3.719650347,2.614465271,2.946083767,2.337795592,1.537162985,2.551293414,2.83993555,3.021443415,2.405601686,2.089940798,1.850944311,1
1.183230627,2.995399254,3.502206257,1.93649767,2.742540774,1.074388886,2.219959312,2.89328196,2.568987395,3.295634862,3.103771808,2.397574625,2.371089007,2.172984057,2.840596089,2.011083941,1
-2.845476358,-2.64727057,-2.282441,-2.557839513,-2.688616207,-2.183429347,-2.487864807,-1.662813045,-2.37803101,-2.963692778,-2.365194669,-0.725064942,-2.122565884,-2.087889356,-2.665766063,-2.696611392,1
-2.833732182,-2.12359749,-2.64135828,-2.871155499,-2.417451546,-1.431611258,-0.691475612,-3.851537681,-1.56986033,-1.90945893,-2.076029629,-3.452489737,-2.45092453,-1.405697133,-2.004030259,-1.237400458,1
-2.907751116,-1.081078842,-3.297209145,-2.703391472,-2.471906034,-2.045218167,-1.272008864,-2.014945412,-1.626341181,-2.376094898,-2.598092247,-2.790306867,-3.414015374,-1.911297005,-1.558749527,-2.138139033,1
2.716993098,1.484495244,2.097134819,2.858883275,1.752247258,2.989277037,1.907707648,2.826812992,1.816690478,3.391619428,2.65551297,4.041770794,2.109588053,2.522562519,1.627315297,2.811761902,1
-4.087804509,-1.983364648,-1.942227342,-3.691463045,-1.110947132,-1.690251229,-1.580612923,-2.027582792,-3.836502007,-3.236897516,-1.381214261,-1.653175232,-3.432406403,-2.938266878,-2.136534968,-2.971438439,1
3.133542513,2.897478155,1.720365432,1.792122918,1.640516123,3.954508611,2.937017898,1.591079816,2.941863872,1.997321951,1.409759278,1.794774977,1.525582693,1.391265775,1.790286452,1.956479294,1
-2.572355725,-2.791026701,-2.937784414,-2.331004112,-2.861309435,-1.280039629,-3.258708939,-2.971229046,-2.521301656,-2.207721275,-2.850917883,-3.988590204,-2.685297449,-2.13539017,-2.953409238,-2.987243165,1
-2.397232912,-2.86191107,-1.899736331,-2.503170885,-2.354163693,-2.417826249,-1.999441251,-1.907214002,-2.639149638,-3.270376598,-2.126105384,-2.771679399,-1.68713992,-1.652733706,-1.088343759,-3.441336461,1
-2.07300473,-2.893401691,-1.598889828,-1.290174804,-3.016172305,-2.899587614,-2.208730117,-2.649148662,-1.929856138,-2.757409659,-3.338423463,-2.114304259,-3.348688083,-2.689556386,-2.58237003,-1.101014028,1
-1.618997649,-2.512226724,-2.417785867,-1.977433774,-3.273080889,-3.314242423,-2.561278768,-2.421721129,-3.476712706,-2.136098647,-1.509455686,-2.811548809,-3.093326447,-2.218062653,-2.003192973,-2.463515837,1
2.533597533,2.289812843,1.091190211,2.757955694,3.852142166,1.307762198,2.611504724,3.594644621,3.032167921,1.750260095,1.562475679,2.899335423,2.400040068,1.175973953,2.547408363,1.490213005,1
